,SKU,Sponsored,Best Seller,Amazon's Choice,Price,Rating,NoofRatings,Discount,Delivery,Prime Delivery,linkofproduct
59,SATTVA Classy.Elegant.Stylish Classic 3XL Bean Bag Filled with Beans (Colour -Black with Royal Blue Piping),1,0,0,"2,199",4.0,"1,010",49,,1,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A08539082YL06EG94OX9N&url=%2FSATTVA-Classy-Elegant-Stylish-Classic-Filled-Colour%2Fdp%2FB082VCN6FJ%2Fref%3Dsr_1_60_sspa%3Fkeywords%3Dbean%2Bbags%26qid%3D1643175103%26sr%3D8-60-spons%26psc%3D1&qualifier=1643175103&id=6776245565997758&widgetName=sp_btf
60,Amazon Brand - Solimo XXXL Bean Bag Filled With Beans (Brown),1,1,0,"2,099",4.0,"2,447",65,,1,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A04496771MWSWCBQ00J41&url=%2FAmazon-Brand-Solimo-Filled-Beans%2Fdp%2FB08GRV2ZXL%2Fref%3Dsr_1_49_sspa%3Fkeywords%3Dbean%2Bbags%26qid%3D1643177157%26sr%3D8-49-spons%26psc%3D1&qualifier=1643177157&id=1140815003786358&widgetName=sp_atf_next
61,Amazon Brand - Solimo XXL Bean Bag Filled With Beans (Black),1,0,0,"1,609",3.9,"1,320",73,,1,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A04480816GRIMTPY1ICH&url=%2FAmazon-Brand-Solimo-Filled-Beans%2Fdp%2FB08GS5CLSS%2Fref%3Dsr_1_50_sspa%3Fkeywords%3Dbean%2Bbags%26qid%3D1643177157%26smid%3DAT95IG9ONZD7S%26sr%3D8-50-spons%26psc%3D1&qualifier=1643177157&id=1140815003786358&widgetName=sp_atf_next
62,Amazon Brand - Solimo Parisian Dreams XXXL Printed Bean Bag Filled With Beans,1,0,0,"2,799",3.5,47,53,,1,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A04483611YFDGVD9CEMXA&url=%2FAmazon-Brand-Solimo-Parisian-Printed%2Fdp%2FB08GRRNQR6%2Fref%3Dsr_1_51_sspa%3Fkeywords%3Dbean%2Bbags%26qid%3D1643177157%26sr%3D8-51-spons%26psc%3D1&qualifier=1643177157&id=1140815003786358&widgetName=sp_atf_next
63,Faddish - FALAK - 2 Kg Beans for Bean Bag Filling - (2 kg Beans - 1400 Grams net Weight as per Indian Standards),1,0,0,999,4.7,11,17,"Wednesday, February 2",1,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A0685331MY9ZRQ66ZEVM&url=%2FFaddish-Filling-Weight-Indian-Standards%2Fdp%2FB09MD9HSGN%2Fref%3Dsr_1_52_sspa%3Fkeywords%3Dbean%2Bbags%26qid%3D1643177157%26sr%3D8-52-spons%26psc%3D1&qualifier=1643177157&id=1140815003786358&widgetName=sp_atf_next
64,GIGLICK Brand- The Lotus Store Bean Bag with footrest Filled with Beans/fillers XXXL Size Color- (Brown),0,0,0,"2,199",0,0,56,"Monday, January 31",1,https://www.amazon.in/GIGLICK-Brand-footrest-fillers-Brown/dp/B09PDTC6DP/ref=sr_1_53?keywords=bean+bags&qid=1643177157&sr=8-53
65,Amazon Brand - Solimo XXXL Football Bean Bag Cover (Red and Black),0,0,0,599,3.8,179,60,"Friday, January 28",1,https://www.amazon.in/Amazon-Brand-Solimo-Football-Without/dp/B08DDXTJ25/ref=sr_1_54?keywords=bean+bags&qid=1643177157&sr=8-54
66,LEXAVI Brand - XXXL Beanbag with Footstool Cover/ Without Beans - (Yellow),0,0,0,"1,259",0,0,53,"Monday, January 31",1,https://www.amazon.in/LEXAVI-Brand-Beanbag-Footstool-Without/dp/B09DRY6237/ref=sr_1_55?keywords=bean+bags&qid=1643177157&sr=8-55
67,Amazon Brand - Solimo Football XXXL Bean Bag Filled With Beans (Red & Black),0,0,0,"2,299",3.7,299,62,,1,https://www.amazon.in/Amazon-Brand-Solimo-Football-Filled/dp/B08GS6YM1Z/ref=sr_1_56?keywords=bean+bags&qid=1643177157&sr=8-56
68,Faddish 4 Kg Bean Bag Refill/Filler - Hen(4 kg Beans - 2800 Grams net Weight as per Indian Standards),0,0,0,"1,999",4.7,11,0,"Wednesday, February 2",1,https://www.amazon.in/Faddish-Bean-Bag-Refill-Filler/dp/B09P8NDCLY/ref=sr_1_57?keywords=bean+bags&qid=1643177157&sr=8-57
69,Amazon Brand - Solimo Muddha Sofa XXXL Bean Bag Cover Without Beans (Dark Green with Yellow Piping),0,0,0,"1,119",3.9,105,44,"Sunday, January 30",1,https://www.amazon.in/Amazon-Brand-Solimo-Muddha-Without/dp/B08DDW62R6/ref=sr_1_58?keywords=bean+bags&qid=1643177157&sr=8-58
70,Reme Black 100% Organic classic designer Printed Elegant stylish Supper Soft Premium Cotton XXL Bean Bag Cover for Home Bean Bags /Black Color Bean Bag Chair Luxury/ Bean bag filler & bean bags cover filled without beans covers only for kids/sleeping/phtotography/girls/boys/adults for home/home decor/Printed cotton bean bag,0,0,0,"1,499",4.2,63,50,"Tuesday, February 1",0,https://www.amazon.in/Organic-Cotton-Covers-Printed-Reme/dp/B07SL6KJGK/ref=sr_1_59?keywords=bean+bags&qid=1643177157&sr=8-59
