Rank,asin,title,brand,Sponsored,Best Seller,Amazon's Choice,Price,Rating,NoofRatings,Discount,Delivery,Prime Delivery,base,image url,cat,Description,A-Description
114,B0824138J4,"Whirlpool 7.5 kg  5 Star Inverter Fully-Automatic Top Loading Washing Machine with In-Built Heater (360 Bloomwash PRO INV H, Graphite, Intellisense Inverter Motor)",Whirlpool,0,0,0,"23,100",4,459,35,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,459,https://m.media-amazon.com/images/I/61SNPgvnHJL._AC_UL320_.jpg,Washing machine,"Whirlpool 7.5 kg  5 Star Inverter Fully-Automatic Top Loading Washing Machine with In-Built Heater (360 Bloomwash PRO INV H, Graphite, Intellisense Inverter Motor)",SKU: B0824138J4
115,B09873S3S4,"Gem 7.5 Kg Semi-Automatic Top Loading Washing Machine (GWM95NCGG, Gold)",Gem,0,0,0,"8,837",5,1,35,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,1,https://m.media-amazon.com/images/I/5112KsolK5L._SX466_.jpg,Washing machine,"Gem 7.5 Kg Semi-Automatic Top Loading Washing Machine (GWM95NCGG, Gold)",SKU: B09873S3S4
116,B07B2TXW55,"Hilton 3 kg Semi-Automatic Top Loading Washing Machine (HIMW-300, Red)",Hilton,0,0,0,"3,668",3.6,156,39,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,156,https://m.media-amazon.com/images/I/61De-XSN+2L._AC_UL320_.jpg,Washing machine,"Hilton 3 kg Semi-Automatic Top Loading Washing Machine (HIMW-300, Red)",SKU: B07B2TXW55
117,B09G6528NC,"LG P8035SRAZ 8 kg Semi Automatic Washing Machine, White",LG,0,0,0,0,4.3,47,0,,0,47,https://m.media-amazon.com/images/I/619bgmSFUtL._AC_UL320_.jpg,Washing machine,"LG P8035SRAZ 8 kg Semi Automatic Washing Machine, White",SKU: B09G6528NC
118,B07V6Z2J5G,"Amazon Basics 7.5 Kg Fully Automatic Top Loading Washing Machine, Grey",Amazon,0,0,0,"15,699",4,112,32,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,112,https://m.media-amazon.com/images/I/51rG6Q6C-jS._AC_UL320_.jpg,Washing machine,"Amazon Basics 7.5 Kg Fully Automatic Top Loading Washing Machine, Grey",SKU: B07V6Z2J5G
119,B083G1NDTK,"Whirlpool 9 Kg 5 Star Semi-Automatic Top Loading Washing Machine (ACE XL 9, Graphite Grey, 3D Scrub Technology)",Whirlpool,0,0,0,"15,990",4.2,704,12,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,704,https://m.media-amazon.com/images/I/71kWAivXg9L._AC_UL320_.jpg,Washing machine,"Whirlpool 9 Kg 5 Star Semi-Automatic Top Loading Washing Machine (ACE XL 9, Graphite Grey, 3D Scrub Technology)",SKU: B083G1NDTK
120,B07QKLKTHX,"DMR 4.6 kg Inverter Single Tub Portable Semi Automatic Top-Loading Mini Washing Machine with Steel Dryer Basket (DMR 46-1218 (W2Yr), Blue)",DMR,0,0,0,"6,599",3.7,149,18,"Tuesday, February 22",1,149,https://m.media-amazon.com/images/I/61jarHOq5iL._AC_UL320_.jpg,Washing machine,"DMR 4.6 kg Inverter Single Tub Portable Semi Automatic Top-Loading Mini Washing Machine with Steel Dryer Basket (DMR 46-1218 (W2Yr), Blue)",SKU: B07QKLKTHX
121,B08SR372S7,"Bosch 7 kg 5 Star Inverter Touch Control Fully Automatic Front Loading Washing Machine with In - built Heater (WAJ2416SIN, Silver)",Bosch,0,0,0,"30,990",4.5,"4,131",22,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,"4,131",https://m.media-amazon.com/images/I/71laDnTjKPL._AC_UL320_.jpg,Washing machine,"Bosch 7 kg 5 Star Inverter Touch Control Fully Automatic Front Loading Washing Machine with In - built Heater (WAJ2416SIN, Silver)",SKU: B08SR372S7
122,B0971C969H,"LG 8.0 Kg 5 Star Smart Inverter Fully-Automatic Top Loading Washing Machine (T80SPSF2Z, Middle Free Silver, Turbodrum), 8 Kg",LG,0,0,0,"23,990",4.4,94,23,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,94,https://m.media-amazon.com/images/I/61r6WrnHFmS._AC_UL320_.jpg,Washing machine,"LG 8.0 Kg 5 Star Smart Inverter Fully-Automatic Top Loading Washing Machine (T80SPSF2Z, Middle Free Silver, Turbodrum), 8 Kg",SKU: B0971C969H
123,B08SR5BPLK,"Bosch 8 kg 5 Star Inverter Touch Control Fully Automatic Front Loading Washing Machine with In- built Heater (WAJ2426MIN,White)",Bosch,0,0,0,"33,490",4.4,433,23,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,433,https://m.media-amazon.com/images/I/71zjknKWpWL._AC_UL320_.jpg,Washing machine,"Bosch 8 kg 5 Star Inverter Touch Control Fully Automatic Front Loading Washing Machine with In- built Heater (WAJ2426MIN,White)",SKU: B08SR5BPLK
124,B08KSVB9NT,"Onida 7 Kg 5 Star Fully-Automatic Top Loading Washing Machine (T70FGD, Grey)",Onida,0,0,0,"15,399",4.2,247,27,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,247,https://m.media-amazon.com/images/I/51gYJefVMqL._AC_UL320_.jpg,Washing machine,"Onida 7 Kg 5 Star Fully-Automatic Top Loading Washing Machine (T70FGD, Grey)",SKU: B08KSVB9NT
